ORDER_ID,PRACTICE_ID,PRODUCT,ORDER_DATE,QUANTITY,REVENUE,TERRITORY
ORD01583,P0141,SKINPEN,2025-09-10,6,4411.2,West
ORD01584,P0141,SKINPEN,2025-12-10,6,4991.96,West
ORD01585,P0141,SKINPEN,2025-06-28,9,11650.32,West
ORD01586,P0141,RHA4,2025-10-19,5,4687.14,West
ORD01587,P0141,RHA2,2025-12-29,5,2474.08,West
ORD01588,P0141,RHA3,2025-11-25,1,392.84,West
ORD01589,P0141,RHA4,2026-01-09,3,3012.66,West
ORD01590,P0142,RHA_REDENSITY,2025-06-04,5,2184.82,Midwest
ORD01591,P0142,SKINPEN,2026-03-06,3,1228.89,Midwest
ORD01592,P0142,DAXXIFY,2026-04-05,6,5681.3,Midwest
ORD01593,P0142,RHA3,2025-10-21,6,2639.07,Midwest
ORD01594,P0142,SKINPEN,2025-08-20,1,1065.22,Midwest
ORD01595,P0142,RHA2,2025-12-09,6,4697.75,Midwest
ORD01596,P0143,RHA3,2025-09-03,2,2793.13,Midwest
ORD01597,P0143,RHA4,2025-11-08,3,4296.38,Midwest
ORD01598,P0143,RHA2,2025-12-22,1,1461.2,Midwest
ORD01599,P0143,RHA_REDENSITY,2025-08-28,6,6248.5,Midwest
ORD01600,P0143,RHA4,2026-01-03,5,7302.44,Midwest
ORD01601,P0143,SKINPEN,2025-08-14,3,3718.35,Midwest
ORD01602,P0144,SKINPEN,2025-12-12,2,2302.27,West
ORD01603,P0144,RHA2,2026-05-14,9,3167.45,West
ORD01604,P0144,RHA4,2026-05-22,10,12931.4,West
ORD01605,P0144,RHA3,2025-10-18,2,1248.55,West
ORD01606,P0144,SKINPEN,2025-07-27,4,3833.84,West
ORD01607,P0144,RHA3,2026-02-10,4,917.25,West
ORD01608,P0144,RHA4,2025-09-01,2,2937.18,West
ORD01609,P0144,RHA2,2025-11-14,8,4904.68,West
ORD01610,P0144,RHA_REDENSITY,2025-07-29,1,1380.98,West
ORD01611,P0144,RHA4,2025-12-01,3,3392.26,West
ORD01612,P0144,RHA3,2025-10-28,7,4792.76,West
ORD01613,P0144,RHA3,2026-01-09,6,3603.07,West
ORD01614,P0144,RHA_REDENSITY,2025-10-18,2,960.81,West
ORD01615,P0144,SKINPEN,2025-10-19,7,8713.54,West
ORD01616,P0144,RHA2,2026-01-07,7,8030.31,West
ORD01617,P0145,RHA_REDENSITY,2026-03-24,10,3119.01,Southwest
ORD01618,P0145,RHA3,2026-02-17,8,11879.18,Southwest
ORD01619,P0145,RHA3,2025-09-08,2,2826.2,Southwest
ORD01620,P0145,RHA4,2025-08-05,2,417.21,Southwest
ORD01621,P0145,RHA3,2025-07-11,7,2991.53,Southwest
ORD01622,P0145,SKINPEN,2025-10-10,10,11818.17,Southwest
ORD01623,P0145,RHA2,2026-03-25,3,3845.91,Southwest
ORD01624,P0145,RHA_REDENSITY,2026-01-06,8,2039.22,Southwest
ORD01625,P0145,RHA_REDENSITY,2025-12-31,5,4211.65,Southwest
ORD01626,P0145,RHA2,2025-10-09,1,1228.59,Southwest
ORD01627,P0145,RHA3,2026-03-17,5,7214.17,Southwest
ORD01628,P0145,RHA4,2025-07-13,2,2099.91,Southwest
ORD01629,P0145,RHA4,2026-01-07,3,2518.36,Southwest
ORD01630,P0145,SKINPEN,2025-06-16,4,947.9,Southwest
ORD01631,P0146,DAXXIFY,2025-09-24,10,11692.35,Northeast
ORD01632,P0146,RHA4,2025-08-10,10,7668.89,Northeast
ORD01633,P0146,SKINPEN,2026-01-22,8,11732.29,Northeast
ORD01634,P0146,RHA3,2026-04-03,9,10375.6,Northeast
ORD01635,P0146,RHA3,2026-05-26,3,2868.45,Northeast
ORD01636,P0146,RHA3,2026-03-21,8,10734.5,Northeast
ORD01637,P0146,RHA3,2026-03-26,3,806.26,Northeast
ORD01638,P0146,RHA4,2025-12-01,6,1579.98,Northeast
ORD01639,P0146,RHA_REDENSITY,2026-01-05,2,1736.05,Northeast
ORD01640,P0147,RHA_REDENSITY,2026-04-16,3,2720.48,Southeast
ORD01641,P0147,SKINPEN,2025-12-24,5,2764.48,Southeast
ORD01642,P0147,SKINPEN,2025-06-11,6,1947.5,Southeast
ORD01643,P0147,RHA3,2025-08-11,3,650.3,Southeast
ORD01644,P0147,RHA3,2025-09-11,6,7274.7,Southeast
ORD01645,P0147,RHA3,2025-11-05,3,999.43,Southeast
ORD01646,P0148,RHA2,2025-09-19,4,4934.56,West
ORD01647,P0148,RHA_REDENSITY,2025-08-21,9,11699.02,West
ORD01648,P0148,RHA_REDENSITY,2025-06-04,2,1485.1,West
ORD01649,P0148,DAXXIFY,2026-04-25,3,4201.3,West
ORD01650,P0148,RHA3,2025-10-01,5,5491.83,West
ORD01651,P0149,RHA_REDENSITY,2025-10-20,9,10734.0,Midwest
ORD01652,P0149,RHA2,2025-12-10,5,1186.94,Midwest
ORD01653,P0149,RHA2,2026-04-04,3,3941.58,Midwest
ORD01654,P0149,SKINPEN,2026-03-23,4,2398.63,Midwest
ORD01655,P0149,RHA2,2026-02-16,2,1504.49,Midwest
ORD01656,P0150,DAXXIFY,2026-04-25,8,9476.27,Northeast
ORD01657,P0150,RHA2,2026-05-13,2,485.26,Northeast
ORD01658,P0150,RHA_REDENSITY,2025-07-01,10,2770.45,Northeast
ORD01659,P0150,RHA3,2026-04-04,1,286.12,Northeast
ORD01660,P0151,DAXXIFY,2026-04-15,10,4670.22,Northeast
ORD01661,P0152,SKINPEN,2026-03-01,6,1428.22,Southeast
ORD01662,P0152,SKINPEN,2026-03-21,5,7167.15,Southeast
ORD01663,P0152,RHA3,2025-12-07,3,3935.04,Southeast
ORD01664,P0152,RHA2,2025-07-25,9,8471.75,Southeast
ORD01665,P0152,RHA_REDENSITY,2026-04-14,1,887.49,Southeast
ORD01666,P0152,RHA3,2026-02-25,3,4116.48,Southeast
ORD01667,P0152,DAXXIFY,2025-09-01,2,2803.0,Southeast
ORD01668,P0153,RHA4,2025-06-06,6,6645.44,Midwest
ORD01669,P0153,RHA4,2026-03-01,2,870.21,Midwest
ORD01670,P0153,RHA4,2025-12-04,7,3349.89,Midwest
ORD01671,P0153,RHA4,2026-02-07,2,2379.66,Midwest
ORD01672,P0153,DAXXIFY,2025-12-25,8,2747.29,Midwest
ORD01673,P0153,RHA4,2026-03-26,6,6696.9,Midwest
ORD01674,P0153,SKINPEN,2025-08-22,1,306.92,Midwest
ORD01675,P0153,DAXXIFY,2025-09-24,7,3980.86,Midwest
ORD01676,P0153,SKINPEN,2025-07-31,5,5465.8,Midwest
ORD01677,P0153,RHA2,2025-10-19,9,6565.2,Midwest
ORD01678,P0153,RHA2,2025-10-27,2,2726.36,Midwest
ORD01679,P0153,SKINPEN,2025-10-03,6,2598.52,Midwest
ORD01680,P0153,RHA4,2025-06-23,2,1430.56,Midwest
ORD01681,P0153,SKINPEN,2025-09-09,2,709.97,Midwest
ORD01682,P0153,RHA4,2025-11-13,10,14708.42,Midwest
ORD01683,P0153,DAXXIFY,2026-03-09,6,8806.62,Midwest
ORD01684,P0153,RHA2,2025-12-12,10,12972.38,Midwest
ORD01685,P0154,RHA2,2026-04-02,7,7999.32,Southwest
ORD01686,P0154,SKINPEN,2026-01-12,10,9717.45,Southwest
ORD01687,P0154,RHA4,2025-07-09,6,4911.45,Southwest
ORD01688,P0154,RHA4,2025-07-30,8,6918.71,Southwest
ORD01689,P0154,RHA4,2026-03-20,2,717.69,Southwest
ORD01690,P0154,RHA4,2025-09-26,4,4067.53,Southwest
ORD01691,P0154,DAXXIFY,2026-03-27,2,2318.28,Southwest
ORD01692,P0154,RHA4,2026-04-30,1,1463.69,Southwest
ORD01693,P0154,RHA_REDENSITY,2025-11-20,6,2391.35,Southwest
ORD01694,P0154,RHA_REDENSITY,2025-07-20,2,2376.45,Southwest
ORD01695,P0154,RHA_REDENSITY,2025-06-30,8,9844.41,Southwest
ORD01696,P0154,RHA3,2026-02-20,8,6698.6,Southwest
ORD01697,P0154,RHA_REDENSITY,2026-01-21,6,7513.96,Southwest
ORD01698,P0155,DAXXIFY,2025-08-28,1,1487.93,Midwest
ORD01699,P0155,RHA4,2026-04-04,8,4871.42,Midwest
ORD01700,P0155,RHA4,2025-11-23,8,1974.2,Midwest
ORD01701,P0155,RHA_REDENSITY,2026-03-05,5,6750.55,Midwest
ORD01702,P0155,RHA4,2026-03-11,7,2623.84,Midwest
ORD01703,P0155,RHA4,2025-11-16,2,1879.02,Midwest
ORD01704,P0155,SKINPEN,2025-09-25,9,9818.88,Midwest
ORD01705,P0155,RHA4,2025-08-15,8,7447.46,Midwest
ORD01706,P0155,RHA_REDENSITY,2026-03-15,1,708.8,Midwest
ORD01707,P0155,RHA_REDENSITY,2025-09-23,7,7014.15,Midwest
ORD01708,P0155,RHA3,2025-12-05,6,1679.11,Midwest
ORD01709,P0155,DAXXIFY,2025-08-05,3,3864.04,Midwest
ORD01710,P0155,SKINPEN,2025-12-07,10,2349.7,Midwest
ORD01711,P0155,RHA3,2025-07-18,7,2285.89,Midwest
ORD01712,P0155,RHA3,2025-12-09,7,4596.55,Midwest
ORD01713,P0155,RHA2,2025-06-30,4,2020.03,Midwest
ORD01714,P0155,RHA_REDENSITY,2025-12-26,2,2767.01,Midwest
ORD01715,P0155,RHA3,2026-05-01,2,1277.75,Midwest
ORD01716,P0156,RHA3,2025-09-01,1,799.18,Northeast
ORD01717,P0157,RHA_REDENSITY,2025-08-17,7,3826.23,Midwest
ORD01718,P0157,RHA4,2025-06-12,10,2289.07,Midwest
ORD01719,P0157,RHA4,2025-12-23,10,7073.91,Midwest
ORD01720,P0157,DAXXIFY,2025-08-14,8,2640.59,Midwest
ORD01721,P0157,RHA2,2025-06-23,6,5074.5,Midwest
ORD01722,P0157,RHA3,2025-06-27,3,2997.83,Midwest
ORD01723,P0157,RHA4,2025-11-29,4,3384.15,Midwest
ORD01724,P0157,RHA_REDENSITY,2026-04-26,4,2294.25,Midwest
ORD01725,P0157,RHA3,2026-05-10,10,7226.36,Midwest
ORD01726,P0157,RHA_REDENSITY,2026-02-08,2,2266.04,Midwest
ORD01727,P0157,DAXXIFY,2025-08-11,10,6378.89,Midwest
ORD01728,P0157,RHA_REDENSITY,2026-04-30,9,7360.64,Midwest
ORD01729,P0157,RHA3,2026-02-16,2,2094.0,Midwest
ORD01730,P0157,RHA_REDENSITY,2025-12-31,5,3813.92,Midwest
ORD01731,P0158,RHA2,2025-12-25,7,5060.94,Southwest
ORD01732,P0158,RHA_REDENSITY,2025-07-19,8,8584.23,Southwest
ORD01733,P0158,RHA2,2025-08-27,1,1016.2,Southwest
ORD01734,P0158,RHA2,2025-09-12,10,8489.65,Southwest
ORD01735,P0158,SKINPEN,2025-06-30,8,4386.53,Southwest
ORD01736,P0158,RHA_REDENSITY,2025-07-12,10,13086.07,Southwest
ORD01737,P0158,RHA_REDENSITY,2025-10-24,1,878.95,Southwest
ORD01738,P0158,RHA4,2025-11-29,3,1537.46,Southwest
ORD01739,P0158,RHA3,2025-06-18,7,5133.37,Southwest
ORD01740,P0158,SKINPEN,2026-05-02,4,5199.03,Southwest
ORD01741,P0158,RHA3,2026-01-18,3,1600.14,Southwest
ORD01742,P0158,RHA2,2025-07-31,7,3570.2,Southwest
ORD01743,P0158,RHA2,2026-03-19,1,519.26,Southwest
ORD01744,P0158,RHA4,2025-12-27,8,7422.18,Southwest
ORD01745,P0158,RHA4,2025-10-23,1,462.59,Southwest
ORD01746,P0158,RHA2,2026-01-15,1,535.92,Southwest
ORD01747,P0158,SKINPEN,2026-01-12,9,3859.03,Southwest
ORD01748,P0158,SKINPEN,2026-05-13,8,9735.23,Southwest
ORD01749,P0159,RHA3,2026-04-22,10,5873.73,Southwest
ORD01750,P0159,RHA4,2026-05-02,6,6439.04,Southwest
ORD01751,P0160,SKINPEN,2025-11-12,3,1520.56,Northeast
ORD01752,P0160,SKINPEN,2025-08-15,9,12715.34,Northeast
ORD01753,P0160,SKINPEN,2025-09-09,10,14345.77,Northeast
ORD01754,P0161,RHA4,2026-01-26,2,1019.0,West
ORD01755,P0161,RHA3,2026-04-02,6,7692.21,West
ORD01756,P0161,SKINPEN,2025-11-16,4,5664.6,West
ORD01757,P0161,RHA2,2026-02-12,2,855.4,West
ORD01758,P0161,RHA4,2026-01-14,7,3714.18,West
ORD01759,P0161,DAXXIFY,2025-08-06,8,7148.09,West
ORD01760,P0161,DAXXIFY,2025-06-10,6,5456.81,West
ORD01761,P0161,SKINPEN,2025-10-03,4,5809.24,West
ORD01762,P0161,RHA3,2026-03-21,8,9042.98,West
ORD01763,P0161,DAXXIFY,2025-12-28,10,2452.52,West
ORD01764,P0161,DAXXIFY,2025-06-29,4,2115.51,West
ORD01765,P0161,RHA3,2025-11-19,6,8244.63,West
ORD01766,P0161,DAXXIFY,2025-06-18,9,11943.35,West
ORD01767,P0161,RHA4,2025-10-20,1,1382.73,West
ORD01768,P0161,RHA3,2025-11-14,5,1586.63,West
ORD01769,P0161,RHA3,2026-02-03,4,5268.97,West
ORD01770,P0161,RHA4,2026-03-13,6,8059.84,West
ORD01771,P0162,RHA3,2026-05-17,2,2540.31,West
ORD01772,P0162,RHA4,2025-09-25,7,9831.12,West
ORD01773,P0162,SKINPEN,2025-12-15,7,9378.53,West
ORD01774,P0162,RHA2,2026-04-13,5,4291.17,West
ORD01775,P0162,RHA4,2025-12-05,10,11480.01,West
ORD01776,P0162,SKINPEN,2025-08-27,6,4735.44,West
ORD01777,P0162,DAXXIFY,2026-05-20,3,3057.61,West
ORD01778,P0162,RHA2,2025-07-10,1,720.86,West
ORD01779,P0162,RHA3,2025-07-17,6,5691.31,West
ORD01780,P0162,RHA2,2026-04-08,4,3485.1,West
ORD01781,P0162,RHA2,2025-07-06,10,10914.79,West
ORD01782,P0162,RHA4,2025-12-22,8,10684.46,West
ORD01783,P0162,RHA3,2026-03-27,3,3281.12,West
ORD01784,P0162,RHA3,2025-12-18,4,1238.87,West
ORD01785,P0163,RHA4,2026-03-02,7,9997.29,Midwest
ORD01786,P0163,RHA2,2025-08-15,1,1432.54,Midwest
ORD01787,P0163,SKINPEN,2025-08-22,10,10146.16,Midwest
ORD01788,P0163,RHA4,2026-04-19,4,2161.27,Midwest
ORD01789,P0163,DAXXIFY,2026-03-09,7,7023.84,Midwest
ORD01790,P0163,RHA3,2025-07-31,3,947.34,Midwest
ORD01791,P0163,RHA2,2025-11-27,10,3525.56,Midwest
ORD01792,P0163,RHA4,2025-09-07,8,10203.48,Midwest
ORD01793,P0163,DAXXIFY,2025-09-23,4,4510.53,Midwest
ORD01794,P0163,RHA3,2026-02-26,5,5851.88,Midwest
ORD01795,P0163,RHA2,2025-11-20,7,9192.67,Midwest
ORD01796,P0163,RHA2,2025-07-31,5,5723.6,Midwest
ORD01797,P0164,RHA2,2025-11-01,7,8611.42,Southwest
ORD01798,P0164,RHA3,2026-05-20,5,2530.66,Southwest
ORD01799,P0164,RHA2,2025-10-16,6,5746.64,Southwest
ORD01800,P0164,RHA4,2025-07-07,2,426.83,Southwest
ORD01801,P0164,RHA3,2026-03-27,7,7650.36,Southwest
ORD01802,P0164,SKINPEN,2025-11-19,7,8098.55,Southwest
ORD01803,P0164,DAXXIFY,2026-01-23,2,1848.2,Southwest
ORD01804,P0165,RHA2,2025-12-15,8,11045.56,Southeast
ORD01805,P0165,SKINPEN,2025-07-28,10,11224.36,Southeast
ORD01806,P0166,RHA3,2026-06-01,9,9050.0,West
ORD01807,P0166,RHA4,2025-12-31,6,2231.46,West
ORD01808,P0167,RHA_REDENSITY,2026-05-13,3,1615.14,West
ORD01809,P0167,RHA4,2025-09-19,6,8047.59,West
ORD01810,P0167,DAXXIFY,2026-03-28,6,6739.99,West
ORD01811,P0167,RHA2,2025-10-25,5,1759.47,West
ORD01812,P0167,RHA2,2026-05-12,8,10665.47,West
ORD01813,P0167,SKINPEN,2026-01-11,6,8424.65,West
ORD01814,P0167,RHA3,2026-01-10,10,12784.66,West
ORD01815,P0167,RHA_REDENSITY,2026-01-19,6,4599.05,West
ORD01816,P0167,RHA3,2026-03-11,8,9542.22,West
ORD01817,P0167,RHA_REDENSITY,2026-03-18,8,2153.51,West
ORD01818,P0167,DAXXIFY,2026-03-19,4,1752.33,West
ORD01819,P0167,RHA3,2025-10-06,3,3353.26,West
ORD01820,P0167,DAXXIFY,2025-10-23,8,2024.23,West
ORD01821,P0167,SKINPEN,2025-12-03,9,7476.83,West
ORD01822,P0167,DAXXIFY,2025-09-24,3,1082.25,West
ORD01823,P0167,RHA2,2026-04-17,5,2174.26,West
ORD01824,P0167,SKINPEN,2026-03-09,9,11424.09,West
ORD01825,P0167,SKINPEN,2025-08-19,10,4761.15,West
ORD01826,P0168,RHA_REDENSITY,2025-09-07,3,2224.03,Southeast
ORD01827,P0169,RHA4,2026-01-28,2,2707.16,Southwest
ORD01828,P0169,RHA3,2026-05-21,2,1424.84,Southwest
ORD01829,P0169,DAXXIFY,2025-08-05,6,2399.45,Southwest
ORD01830,P0170,SKINPEN,2025-10-11,8,6322.18,Midwest
ORD01831,P0170,RHA_REDENSITY,2026-01-17,1,628.25,Midwest
ORD01832,P0170,SKINPEN,2026-05-12,10,14361.65,Midwest
ORD01833,P0171,RHA2,2025-08-16,4,5289.05,West
ORD01834,P0171,RHA3,2025-07-09,6,7425.55,West
ORD01835,P0171,RHA_REDENSITY,2026-04-28,10,6958.08,West
ORD01836,P0171,RHA3,2025-11-11,3,1536.31,West
ORD01837,P0171,DAXXIFY,2025-11-11,1,1308.05,West
ORD01838,P0171,RHA4,2026-03-12,7,3992.92,West
ORD01839,P0171,RHA2,2025-07-04,2,1176.22,West
ORD01840,P0171,SKINPEN,2025-10-25,5,6874.27,West
ORD01841,P0171,RHA2,2025-07-30,6,6391.06,West
ORD01842,P0171,RHA_REDENSITY,2025-11-27,4,3346.04,West
ORD01843,P0171,RHA4,2025-11-17,5,4659.87,West
ORD01844,P0172,RHA4,2026-04-18,6,5988.17,Northeast
ORD01845,P0172,SKINPEN,2025-10-24,7,2245.82,Northeast
ORD01846,P0172,RHA3,2025-09-14,8,8634.98,Northeast
ORD01847,P0172,SKINPEN,2025-07-07,3,4229.6,Northeast
ORD01848,P0172,SKINPEN,2025-09-07,9,2782.45,Northeast
ORD01849,P0172,RHA4,2025-10-07,2,2758.74,Northeast
ORD01850,P0172,RHA3,2025-10-02,3,4438.33,Northeast
ORD01851,P0172,RHA3,2025-06-18,4,3520.08,Northeast
ORD01852,P0172,RHA_REDENSITY,2026-01-03,1,916.29,Northeast
ORD01853,P0172,RHA_REDENSITY,2026-05-11,2,1727.69,Northeast
ORD01854,P0172,DAXXIFY,2025-11-04,8,8472.89,Northeast
ORD01855,P0172,RHA3,2025-08-16,6,3187.91,Northeast
ORD01856,P0172,RHA_REDENSITY,2026-04-23,1,348.12,Northeast
ORD01857,P0172,RHA4,2025-06-30,3,3666.09,Northeast
ORD01858,P0173,DAXXIFY,2026-05-11,7,9378.47,Southwest
ORD01859,P0173,RHA3,2026-01-02,10,11413.23,Southwest
ORD01860,P0173,RHA4,2025-06-25,10,12501.84,Southwest
ORD01861,P0173,RHA2,2025-12-11,4,1762.45,Southwest
ORD01862,P0173,RHA3,2025-07-29,2,1527.88,Southwest
ORD01863,P0173,DAXXIFY,2026-05-25,7,2461.77,Southwest
ORD01864,P0173,SKINPEN,2026-03-08,8,6385.7,Southwest
ORD01865,P0173,SKINPEN,2025-11-08,10,11436.85,Southwest
ORD01866,P0173,RHA_REDENSITY,2025-12-30,10,6689.47,Southwest
ORD01867,P0173,SKINPEN,2025-06-24,7,8722.23,Southwest
ORD01868,P0173,RHA2,2026-04-20,3,654.12,Southwest
ORD01869,P0173,DAXXIFY,2026-04-07,4,5266.86,Southwest
ORD01870,P0173,RHA4,2026-02-16,3,3133.99,Southwest
ORD01871,P0174,RHA_REDENSITY,2025-07-18,4,1247.69,West
ORD01872,P0174,RHA2,2025-10-09,8,5987.54,West
ORD01873,P0174,RHA2,2026-04-05,3,3481.25,West
ORD01874,P0174,RHA4,2025-10-19,8,1804.13,West
ORD01875,P0174,RHA_REDENSITY,2025-10-16,4,1846.96,West
ORD01876,P0174,RHA4,2025-08-16,1,634.01,West
ORD01877,P0174,SKINPEN,2026-04-12,7,10313.33,West
ORD01878,P0174,SKINPEN,2025-09-23,10,9745.91,West
ORD01879,P0174,RHA3,2025-08-24,1,833.75,West
ORD01880,P0174,RHA_REDENSITY,2025-09-28,10,11419.98,West
ORD01881,P0174,RHA4,2025-06-21,4,4514.31,West
ORD01882,P0174,DAXXIFY,2025-09-06,7,6645.27,West
ORD01883,P0174,DAXXIFY,2025-08-24,5,6803.7,West
ORD01884,P0174,RHA4,2025-11-02,2,1686.45,West
ORD01885,P0175,SKINPEN,2025-10-17,7,1589.34,Northeast
ORD01886,P0175,SKINPEN,2026-01-07,4,3240.05,Northeast
ORD01887,P0175,RHA2,2025-10-22,9,4370.52,Northeast
ORD01888,P0175,RHA3,2025-06-18,10,13094.9,Northeast
ORD01889,P0175,RHA4,2025-07-02,3,4044.38,Northeast
ORD01890,P0175,RHA4,2025-06-04,7,8981.03,Northeast
ORD01891,P0175,SKINPEN,2025-06-24,6,7408.59,Northeast
ORD01892,P0175,RHA_REDENSITY,2026-03-13,4,2268.78,Northeast
ORD01893,P0175,SKINPEN,2026-04-20,8,2942.6,Northeast
ORD01894,P0175,RHA2,2026-02-21,10,8398.41,Northeast
ORD01895,P0175,RHA4,2025-11-03,5,2525.67,Northeast
ORD01896,P0175,DAXXIFY,2025-08-22,1,666.42,Northeast
ORD01897,P0176,SKINPEN,2025-12-03,3,1281.39,Southeast
ORD01898,P0176,DAXXIFY,2025-09-19,2,1278.11,Southeast
ORD01899,P0176,RHA_REDENSITY,2026-04-06,4,1427.58,Southeast
ORD01900,P0176,RHA4,2026-02-09,5,7458.81,Southeast
ORD01901,P0176,DAXXIFY,2025-12-04,9,4929.65,Southeast
ORD01902,P0176,SKINPEN,2026-03-18,9,8870.19,Southeast
ORD01903,P0176,SKINPEN,2026-04-11,1,1404.62,Southeast
ORD01904,P0176,RHA4,2025-10-22,2,2934.12,Southeast
ORD01905,P0176,RHA_REDENSITY,2025-07-26,2,2541.39,Southeast
ORD01906,P0177,DAXXIFY,2025-09-17,3,3056.71,Southeast
ORD01907,P0177,RHA3,2026-02-18,3,3440.56,Southeast
ORD01908,P0178,RHA4,2025-09-17,2,801.17,Southwest
ORD01909,P0178,RHA3,2025-11-29,3,1079.64,Southwest
ORD01910,P0178,RHA4,2026-02-20,7,8399.9,Southwest
ORD01911,P0178,RHA2,2026-05-31,8,5149.73,Southwest
ORD01912,P0178,RHA2,2025-09-18,2,1091.64,Southwest
ORD01913,P0178,RHA3,2025-11-03,4,1588.38,Southwest
ORD01914,P0178,RHA4,2025-09-05,4,1517.57,Southwest
ORD01915,P0178,RHA4,2025-10-27,7,9572.39,Southwest
ORD01916,P0178,SKINPEN,2025-09-12,6,8561.17,Southwest
ORD01917,P0178,RHA2,2025-10-20,1,1132.91,Southwest
ORD01918,P0178,DAXXIFY,2025-09-12,2,1279.59,Southwest
ORD01919,P0178,RHA2,2025-11-10,7,1959.36,Southwest
ORD01920,P0178,SKINPEN,2026-05-16,3,4119.79,Southwest
ORD01921,P0178,SKINPEN,2026-05-05,9,13180.14,Southwest
ORD01922,P0178,RHA4,2025-11-01,9,12020.49,Southwest
ORD01923,P0179,DAXXIFY,2025-12-09,5,6851.36,West
ORD01924,P0179,RHA2,2025-07-26,7,5460.32,West
ORD01925,P0179,RHA_REDENSITY,2026-02-18,10,12248.44,West
ORD01926,P0179,RHA4,2025-07-05,6,8123.86,West
ORD01927,P0179,RHA4,2025-07-06,4,5381.07,West
ORD01928,P0179,DAXXIFY,2026-04-21,9,5713.57,West
ORD01929,P0179,RHA_REDENSITY,2026-03-31,9,5121.96,West
ORD01930,P0179,RHA_REDENSITY,2026-04-17,9,5453.35,West
ORD01931,P0179,SKINPEN,2025-12-11,3,691.34,West
ORD01932,P0179,RHA_REDENSITY,2025-08-31,5,2568.71,West
ORD01933,P0179,SKINPEN,2025-12-30,7,10381.29,West
ORD01934,P0180,RHA3,2026-05-04,5,5075.43,West
ORD01935,P0180,DAXXIFY,2025-12-04,1,1183.53,West
ORD01936,P0180,RHA4,2026-04-01,5,4720.83,West
ORD01937,P0180,RHA4,2026-06-01,6,8867.01,West
ORD01938,P0181,SKINPEN,2025-08-18,9,11680.6,Northeast
ORD01939,P0181,RHA3,2026-02-04,5,2849.48,Northeast
ORD01940,P0181,SKINPEN,2025-08-14,3,3385.97,Northeast
ORD01941,P0181,SKINPEN,2025-09-10,4,1347.18,Northeast
ORD01942,P0181,RHA_REDENSITY,2025-09-12,4,5078.78,Northeast
ORD01943,P0181,RHA4,2025-12-01,2,781.04,Northeast
ORD01944,P0181,RHA4,2025-10-29,2,639.85,Northeast
ORD01945,P0181,RHA2,2025-10-29,8,3833.76,Northeast
ORD01946,P0181,RHA3,2026-04-25,9,6512.22,Northeast
ORD01947,P0181,RHA_REDENSITY,2025-08-21,7,9335.33,Northeast
ORD01948,P0181,RHA4,2025-08-08,7,10468.26,Northeast
ORD01949,P0181,RHA4,2025-06-16,7,8896.69,Northeast
ORD01950,P0181,RHA_REDENSITY,2026-03-22,3,2490.58,Northeast
ORD01951,P0181,RHA2,2025-10-12,9,11900.28,Northeast
ORD01952,P0181,SKINPEN,2026-04-04,4,3168.25,Northeast
ORD01953,P0181,SKINPEN,2026-05-18,3,4281.87,Northeast
ORD01954,P0181,DAXXIFY,2025-11-26,10,13080.13,Northeast
ORD01955,P0181,DAXXIFY,2026-04-08,6,5659.77,Northeast
ORD01956,P0181,RHA_REDENSITY,2026-05-14,3,1059.19,Northeast
ORD01957,P0182,RHA3,2025-11-24,5,4158.52,Northeast
ORD01958,P0182,RHA2,2026-03-22,10,7482.84,Northeast
ORD01959,P0182,RHA3,2025-12-29,4,1752.0,Northeast
ORD01960,P0182,DAXXIFY,2025-09-26,2,1823.6,Northeast
ORD01961,P0182,DAXXIFY,2026-04-30,7,5778.71,Northeast
ORD01962,P0182,RHA_REDENSITY,2025-12-27,8,10962.99,Northeast
ORD01963,P0182,RHA4,2025-11-22,10,3726.52,Northeast
ORD01964,P0182,RHA_REDENSITY,2026-03-25,8,9521.46,Northeast
ORD01965,P0182,RHA4,2025-06-27,3,3978.75,Northeast
ORD01966,P0182,DAXXIFY,2025-12-19,10,10638.53,Northeast
ORD01967,P0183,RHA2,2025-11-17,7,4484.88,Northeast
ORD01968,P0183,SKINPEN,2026-05-11,8,9253.49,Northeast
ORD01969,P0183,DAXXIFY,2025-07-08,3,3358.11,Northeast
ORD01970,P0183,SKINPEN,2025-08-15,5,4646.79,Northeast
ORD01971,P0183,SKINPEN,2026-04-01,9,2796.28,Northeast
ORD01972,P0183,RHA_REDENSITY,2025-07-22,10,11849.0,Northeast
ORD01973,P0183,RHA_REDENSITY,2025-08-16,4,4702.9,Northeast
ORD01974,P0183,DAXXIFY,2025-09-19,2,2111.46,Northeast
ORD01975,P0183,RHA2,2025-09-04,1,557.45,Northeast
ORD01976,P0183,RHA2,2026-02-18,10,7774.98,Northeast
ORD01977,P0183,RHA_REDENSITY,2025-09-03,6,4334.02,Northeast
ORD01978,P0183,RHA4,2026-05-11,1,641.94,Northeast
ORD01979,P0183,RHA4,2026-03-03,1,1317.54,Northeast
ORD01980,P0183,RHA4,2025-12-23,5,1591.66,Northeast
ORD01981,P0184,RHA2,2025-08-30,5,1936.22,Midwest
ORD01982,P0184,DAXXIFY,2026-01-24,3,1796.5,Midwest
ORD01983,P0184,SKINPEN,2025-11-07,3,829.76,Midwest
ORD01984,P0184,RHA2,2025-12-19,1,1127.29,Midwest
